maille;date_jour;jour_semaine;semaine;annee;donnees;conso_corrigee;borne_inf;borne_sup;borne_moyenne;conso_brute;borne_inf_brute;borne_sup_brute;borne_moyenne_brute
jour;2025-10-12;41_7;41;2023;CPRC;39737,7836036250;NA;NA;NA;38620,6342286250;NA;NA;NA
jour;2025-10-12;41_7;41;2022;CPRC;40881,7693926875;NA;NA;NA;38976,8407468542;NA;NA;NA
jour;2025-10-12;41_7;41;2021;CPRC;42696,6728763330;NA;NA;NA;45925,0533346663;NA;NA;NA
jour;2025-10-12;41_7;41;2020;CPRC;42334,6853592708;NA;NA;NA;45187,5636301042;NA;NA;NA
jour;2025-10-11;41_6;41;2025;CPRC;42299,1873959165;43118,8341665547;45904,7662060208;44570,3159033805;42181,1825209165;42232,9122915547;49061,7660810208;44523,8503165750
jour;2025-10-11;41_6;41;2024;CPRC;42871,7855258887;NA;NA;NA;44519,6139217220;NA;NA;NA
jour;2025-10-11;41_6;41;2023;CPRC;41292,2906636250;NA;NA;NA;39617,3535594583;NA;NA;NA
jour;2025-10-11;41_6;41;2022;CPRC;42438,5545860833;NA;NA;NA;40907,0429819167;NA;NA;NA
jour;2025-10-11;41_6;41;2021;CPRC;44573,0314288779;NA;NA;NA;47520,8859080445;NA;NA;NA
jour;2025-10-11;41_6;41;2020;CPRC;44554,0273110208;NA;NA;NA;45419,8131443542;NA;NA;NA
jour;2025-10-10;41_5;41;2025;CPRC;46908,0208064026;48856,5058051555;51303,9487016042;50071,5268503402;46831,1460355692;47913,1466176555;56800,4317641042;50517,1693329791
jour;2025-10-10;41_5;41;2024;CPRC;47171,2631331873;NA;NA;NA;48047,7103206873;NA;NA;NA
jour;2025-10-10;41_5;41;2023;CPRC;45372,5990196458;NA;NA;NA;44152,5869779792;NA;NA;NA
jour;2025-10-10;41_5;41;2022;CPRC;46930,7039795625;NA;NA;NA;45960,7256462292;NA;NA;NA
jour;2025-10-10;41_5;41;2021;CPRC;48707,7716772039;NA;NA;NA;52503,4761355372;NA;NA;NA
jour;2025-10-10;41_5;41;2020;CPRC;49776,0166650833;NA;NA;NA;49593,9165400833;NA;NA;NA
jour;2025-10-09;41_4;41;2025;CPRC;47023,0625309720;49506,5400046684;51312,0682422292;50575,4699198638;46911,9958434720;48587,4131088351;58094,1273255625;51264,6120379194
jour;2025-10-09;41_4;41;2024;CPRC;47913,9358061248;NA;NA;NA;47643,0041602915;NA;NA;NA
jour;2025-10-09;41_4;41;2023;CPRC;45780,9135565833;NA;NA;NA;44523,9912024166;NA;NA;NA
jour;2025-10-09;41_4;41;2022;CPRC;46804,2598237083;NA;NA;NA;46677,6300737083;NA;NA;NA
jour;2025-10-09;41_4;41;2021;CPRC;49525,5565921073;NA;NA;NA;53172,4069879407;NA;NA;NA
jour;2025-10-09;41_4;41;2020;CPRC;50815,6169272500;NA;NA;NA;50767,1000730833;NA;NA;NA
jour;2025-10-08;41_3;41;2025;CPRC;46452,0833363817;49793,2100694499;51363,2577300208;50537,5947053882;46950,1504613817;49065,2271111166;57206,1933729167;51325,2734276105
jour;2025-10-08;41_3;41;2024;CPRC;48090,1384634929;NA;NA;NA;47703,6195259929;NA;NA;NA
jour;2025-10-08;41_3;41;2023;CPRC;45872,8186924375;NA;NA;NA;44641,4408591041;NA;NA;NA
jour;2025-10-08;41_3;41;2022;CPRC;46586,2286303125;NA;NA;NA;46566,5440886458;NA;NA;NA
jour;2025-10-08;41_3;41;2021;CPRC;49333,7834971723;NA;NA;NA;52077,7888513389;NA;NA;NA
jour;2025-10-08;41_3;41;2020;CPRC;50809,0975026250;NA;NA;NA;51592,0086901250;NA;NA;NA
jour;2025-10-07;41_2;41;2025;CPRC;45984,8749486942;49492,6829862006;50532,2862630625;50109,8163876760;46940,9132195275;49398,0095070339;55684,7205074167;50905,4372071205
jour;2025-10-07;41_2;41;2024;CPRC;47508,5462650068;NA;NA;NA;47114,2718691734;NA;NA;NA
jour;2025-10-07;41_2;41;2023;CPRC;45538,4243914166;NA;NA;NA;44433,1224122500;NA;NA;NA
jour;2025-10-07;41_2;41;2022;CPRC;46392,6051779792;NA;NA;NA;46035,5202613125;NA;NA;NA
jour;2025-10-07;41_2;41;2021;CPRC;49105,9910766461;NA;NA;NA;51776,5545558128;NA;NA;NA
jour;2025-10-07;41_2;41;2020;CPRC;50827,8963506041;NA;NA;NA;52672,8843714375;NA;NA;NA
jour;2025-10-06;41_1;41;2025;CPRC;45520,6457531178;48328,9976122084;49519,8996277500;48800,6974695682;47019,6562947845;48505,3885705418;53664,4669069375;49914,4702022071
jour;2025-10-06;41_1;41;2024;CPRC;46441,0512176734;NA;NA;NA;46747,0039676734;NA;NA;NA
jour;2025-10-06;41_1;41;2023;CPRC;44364,8491417083;NA;NA;NA;43387,3459750416;NA;NA;NA
jour;2025-10-06;41_1;41;2022;CPRC;45315,1347038333;NA;NA;NA;45177,3565371667;NA;NA;NA
jour;2025-10-06;41_1;41;2021;CPRC;47815,5661448724;NA;NA;NA;49812,8448532057;NA;NA;NA
jour;2025-10-06;41_1;41;2020;CPRC;49352,3184723750;NA;NA;NA;52202,0560140417;NA;NA;NA
jour;2025-10-05;40_7;40;2025;CPRC;40233,3541294859;40140,7376011458;41978,1587274583;41176,9263880308;41226,1362336526;39886,6405594792;44311,2438265417;42065,8758845586
jour;2025-10-05;40_7;40;2024;CPRC;40038,1715577637;NA;NA;NA;42309,9395577637;NA;NA;NA
jour;2025-10-05;40_7;40;2023;CPRC;38809,7413384791;NA;NA;NA;37858,9958593125;NA;NA;NA
jour;2025-10-05;40_7;40;2022;CPRC;38911,7635894375;NA;NA;NA;39586,1475894375;NA;NA;NA
jour;2025-10-05;40_7;40;2021;CPRC;41225,9000580888;NA;NA;NA;42866,4274539221;NA;NA;NA
jour;2025-10-05;40_7;40;2020;CPRC;41716,2265364375;NA;NA;NA;44735,6633906042;NA;NA;NA
jour;2025-10-04;40_6;40;2025;CPRC;42525,2499696040;42693,3159487917;44297,1252524792;43490,3941292083;42538,1870112706;42096,9103029583;46226,5216274792;44213,3519174028
jour;2025-10-04;40_6;40;2024;CPRC;41308,8144228679;NA;NA;NA;44217,1223812013;NA;NA;NA
jour;2025-10-04;40_6;40;2023;CPRC;40618,6978469583;NA;NA;NA;39842,5018469583;NA;NA;NA
jour;2025-10-04;40_6;40;2022;CPRC;40915,2203607500;NA;NA;NA;40937,2993399166;NA;NA;NA
jour;2025-10-04;40_6;40;2021;CPRC;43014,4767749637;NA;NA;NA;44199,9397332971;NA;NA;NA
jour;2025-10-04;40_6;40;2020;CPRC;43466,4334542500;NA;NA;NA;46202,1728917500;NA;NA;NA
jour;2025-10-03;40_5;40;2025;CPRC;46179,7082859928;48392,6235349583;49853,7909889167;48832,6404354678;47089,3109734928;47860,3057432917;51480,1117290833;49624,2669250512
jour;2025-10-03;40_5;40;2024;CPRC;45736,4058217498;NA;NA;NA;48501,2021134165;NA;NA;NA
jour;2025-10-03;40_5;40;2023;CPRC;45071,8924315833;NA;NA;NA;44445,2036190833;NA;NA;NA
jour;2025-10-03;40_5;40;2022;CPRC;45323,2050928542;NA;NA;NA;45560,0026553542;NA;NA;NA
jour;2025-10-03;40_5;40;2021;CPRC;48164,0624888738;NA;NA;NA;49285,2615305404;NA;NA;NA
jour;2025-10-03;40_5;40;2020;CPRC;48899,5309941875;NA;NA;NA;50377,5860150208;NA;NA;NA
jour;2025-10-02;40_4;40;2025;CPRC;45441,3334008887;48734,4867213860;50416,3166962083;49382,8901195870;46461,5042133887;48508,1419836042;50803,8010882292;49879,4908070870
jour;2025-10-02;40_4;40;2024;CPRC;46193,7552343193;NA;NA;NA;47989,8732343193;NA;NA;NA
jour;2025-10-02;40_4;40;2023;CPRC;45256,4576328125;NA;NA;NA;44613,3599661458;NA;NA;NA
jour;2025-10-02;40_4;40;2022;CPRC;45992,9804991667;NA;NA;NA;45791,8180200000;NA;NA;NA
jour;2025-10-02;40_4;40;2021;CPRC;47896,8215407833;NA;NA;NA;50151,8275616167;NA;NA;NA
jour;2025-10-02;40_4;40;2020;CPRC;48778,6817215417;NA;NA;NA;49326,7181590417;NA;NA;NA
jour;2025-10-01;40_3;40;2025;CPRC;45624,2499513817;48293,6809083331;49880,1621635833;49254,2252459162;46527,8769722151;47967,8237624998;50125,5608927500;49373,5112979996
jour;2025-10-01;40_3;40;2024;CPRC;46150,5317569512;NA;NA;NA;47295,4933611179;NA;NA;NA
jour;2025-10-01;40_3;40;2023;CPRC;44986,0013706875;NA;NA;NA;44377,1818081875;NA;NA;NA
jour;2025-10-01;40_3;40;2022;CPRC;46151,7550633958;NA;NA;NA;46149,0005633958;NA;NA;NA
jour;2025-10-01;40_3;40;2021;CPRC;48848,6228901702;NA;NA;NA;50097,1833901702;NA;NA;NA
jour;2025-10-01;40_3;40;2020;CPRC;48759,7597942708;NA;NA;NA;48975,0964401042;NA;NA;NA
jour;2025-09-30;40_2;40;2025;CPRC;45327,8749559928;47965,1426349975;49495,1827201875;48881,4953999510;46246,6680809928;47539,1484891641;50736,9241405421;49152,9115006455
jour;2025-09-30;40_2;40;2024;CPRC;46129,7959830137;NA;NA;NA;46717,4869830137;NA;NA;NA
jour;2025-09-30;40_2;40;2023;CPRC;44285,8676226875;NA;NA;NA;44525,1846643541;NA;NA;NA
jour;2025-09-30;40_2;40;2022;CPRC;45728,7737021667;NA;NA;NA;46428,5709938333;NA;NA;NA
jour;2025-09-30;40_2;40;2021;CPRC;48207,2825954804;NA;NA;NA;49210,3663663137;NA;NA;NA
jour;2025-09-30;40_2;40;2020;CPRC;49057,7305199167;NA;NA;NA;50020,9253949167;NA;NA;NA
jour;2025-09-29;40_1;40;2025;CPRC;44606,1249571178;46782,0916403918;48684,8023993750;47583,9253716143;45699,7309362845;46396,6380987251;48667,1446493750;47745,0400452254
jour;2025-09-29;40_1;40;2024;CPRC;45571,0126207845;NA;NA;NA;46662,8727874512;NA;NA;NA
jour;2025-09-29;40_1;40;2023;CPRC;43409,8760539791;NA;NA;NA;43594,1251373125;NA;NA;NA
jour;2025-09-29;40_1;40;2022;CPRC;45068,1792187708;NA;NA;NA;45412,7351979375;NA;NA;NA
jour;2025-09-29;40_1;40;2021;CPRC;46936,2827608961;NA;NA;NA;47600,1276567295;NA;NA;NA
jour;2025-09-29;40_1;40;2020;CPRC;47755,9197205833;NA;NA;NA;49933,3926789167;NA;NA;NA
jour;2025-09-28;39_7;39;2025;CPRC;39190,9583440623;39387,1398742500;41076,9129189583;40237,3222188650;40986,4845732290;39224,6323534167;41368,1186481250;40336,2868890039
jour;2025-09-28;39_7;39;2024;CPRC;38446,7247235485;NA;NA;NA;41897,2260777151;NA;NA;NA
jour;2025-09-28;39_7;39;2023;CPRC;38051,9217317083;NA;NA;NA;37954,2086900416;NA;NA;NA
jour;2025-09-28;39_7;39;2022;CPRC;39417,6131625208;NA;NA;NA;39526,8156833542;NA;NA;NA
jour;2025-09-28;39_7;39;2021;CPRC;41030,4852517654;NA;NA;NA;41205,3415225987;NA;NA;NA
jour;2025-09-28;39_7;39;2020;CPRC;39973,2227624375;NA;NA;NA;43132,9973041042;NA;NA;NA
jour;2025-09-27;39_6;39;2025;CPRC;40536,7917525970;41756,6118285081;43193,3464794792;42502,5783382720;42954,7894400970;41484,4988910081;43186,0327919792;42516,9301577164
jour;2025-09-27;39_6;39;2024;CPRC;40310,2519759235;NA;NA;NA;41917,6641842568;NA;NA;NA
jour;2025-09-27;39_6;39;2023;CPRC;39601,6031237083;NA;NA;NA;39482,5526445416;NA;NA;NA
jour;2025-09-27;39_6;39;2022;CPRC;41094,4315635833;NA;NA;NA;42537,1973552500;NA;NA;NA
jour;2025-09-27;39_6;39;2021;CPRC;42858,7155026425;NA;NA;NA;43161,3517109758;NA;NA;NA
jour;2025-09-27;39_6;39;2020;CPRC;41256,2974816667;NA;NA;NA;43110,7464400000;NA;NA;NA
jour;2025-09-26;39_5;39;2025;CPRC;45103,9166794095;46789,9485231476;48367,7827706875;47723,2919272178;47896,6090335761;46570,6479814809;48655,9255478333;47779,9322918011
jour;2025-09-26;39_5;39;2024;CPRC;45251,4942158887;NA;NA;NA;45737,1466117220;NA;NA;NA
jour;2025-09-26;39_5;39;2023;CPRC;43826,5612479999;NA;NA;NA;44064,5961646666;NA;NA;NA
jour;2025-09-26;39_5;39;2022;CPRC;43903,5580259167;NA;NA;NA;47087,2862342500;NA;NA;NA
jour;2025-09-26;39_5;39;2021;CPRC;46991,4037796848;NA;NA;NA;47907,4730296848;NA;NA;NA
jour;2025-09-26;39_5;39;2020;CPRC;46005,5607360208;NA;NA;NA;46560,3694651875;NA;NA;NA
jour;2025-09-25;39_4;39;2025;CPRC;45314,0208300970;47534,3809775266;49104,4981823125;48369,4446218261;47880,4248509303;47356,2198316933;49638,2614283542;48534,0760523816
jour;2025-09-25;39_4;39;2024;CPRC;45720,4234321804;NA;NA;NA;45721,4213905137;NA;NA;NA
jour;2025-09-25;39_4;39;2023;CPRC;44298,3332401457;NA;NA;NA;44459,1395318124;NA;NA;NA
jour;2025-09-25;39_4;39;2022;CPRC;44438,8623024583;NA;NA;NA;46894,5617191250;NA;NA;NA
jour;2025-09-25;39_4;39;2021;CPRC;47247,0620585203;NA;NA;NA;47866,2994126870;NA;NA;NA
jour;2025-09-25;39_4;39;2020;CPRC;46137,0918942292;NA;NA;NA;46007,9287900625;NA;NA;NA
jour;2025-09-24;39_3;39;2025;CPRC;45079,8958061178;47149,6804634627;49066,4790305833;48286,6596820090;47119,9036186178;47022,4044842960;49484,0103560208;48525,3247306201
jour;2025-09-24;39_3;39;2024;CPRC;45198,3965939929;NA;NA;NA;45457,4026564929;NA;NA;NA
jour;2025-09-24;39_3;39;2023;CPRC;44350,5632549791;NA;NA;NA;44347,0425258124;NA;NA;NA
jour;2025-09-24;39_3;39;2022;CPRC;45487,7315827083;NA;NA;NA;47170,9141868750;NA;NA;NA
jour;2025-09-24;39_3;39;2021;CPRC;47306,1803869876;NA;NA;NA;47349,4427619876;NA;NA;NA
jour;2025-09-24;39_3;39;2020;CPRC;45633,9666100208;NA;NA;NA;45717,7748600208;NA;NA;NA
jour;2025-09-23;39_2;39;2025;CPRC;44639,1875077428;46423,7246827496;48944,6790366667;47962,4058381806;45627,1318410761;46300,8912869163;49102,4143908333;48096,1982062361
jour;2025-09-23;39_2;39;2024;CPRC;44677,3288769165;NA;NA;NA;44844,5873352498;NA;NA;NA
jour;2025-09-23;39_2;39;2023;CPRC;44069,5621778749;NA;NA;NA;43983,5018237083;NA;NA;NA
jour;2025-09-23;39_2;39;2022;CPRC;45375,9046165625;NA;NA;NA;47181,8949498958;NA;NA;NA
jour;2025-09-23;39_2;39;2021;CPRC;46813,1147125476;NA;NA;NA;46842,1594208810;NA;NA;NA
jour;2025-09-23;39_2;39;2020;CPRC;45321,9399016458;NA;NA;NA;45493,4075058125;NA;NA;NA
jour;2025-09-22;39_1;39;2025;CPRC;43728,2291712220;45167,9053179272;47922,7476704167;46632,5934905843;43848,8741712220;45070,8449637606;48099,8288579167;46708,4849766954
jour;2025-09-22;39_1;39;2024;CPRC;43550,0504887568;NA;NA;NA;43630,5149679234;NA;NA;NA
jour;2025-09-22;39_1;39;2023;CPRC;43287,5522957082;NA;NA;NA;43278,0466498749;NA;NA;NA
jour;2025-09-22;39_1;39;2022;CPRC;44299,1051479166;NA;NA;NA;45680,8671895833;NA;NA;NA
jour;2025-09-22;39_1;39;2021;CPRC;45597,5134520368;NA;NA;NA;45594,9577228701;NA;NA;NA
jour;2025-09-22;39_1;39;2020;CPRC;44145,1532956250;NA;NA;NA;44632,4527331250;NA;NA;NA
jour;2025-09-21;38_7;38;2025;CPRC;38107,9375542359;38461,5495990426;40468,9601822292;39335,7839082264;38305,3175750692;38617,9265365426;40749,6283072292;39555,8462589209
jour;2025-09-21;38_7;38;2024;CPRC;38121,4574684512;NA;NA;NA;38304,5861559512;NA;NA;NA
jour;2025-09-21;38_7;38;2023;CPRC;37390,5912609166;NA;NA;NA;37639,8863025833;NA;NA;NA
jour;2025-09-21;38_7;38;2022;CPRC;37937,9233893125;NA;NA;NA;38672,3752851458;NA;NA;NA
jour;2025-09-21;38_7;38;2021;CPRC;38771,6416669362;NA;NA;NA;38876,7897711028;NA;NA;NA
jour;2025-09-21;38_7;38;2020;CPRC;37529,9317050000;NA;NA;NA;38378,5059133333;NA;NA;NA
jour;2025-09-20;38_6;38;2025;CPRC;39537,3125320623;40974,6164589534;42981,7409286042;41867,7609363169;40412,6076153956;41087,7608547867;43663,1749494375;42119,8657488169
jour;2025-09-20;38_6;38;2024;CPRC;39607,6133366388;NA;NA;NA;39740,4725033054;NA;NA;NA
jour;2025-09-20;38_6;38;2023;CPRC;38980,2924574375;NA;NA;NA;39135,8032699375;NA;NA;NA
jour;2025-09-20;38_6;38;2022;CPRC;39930,4065156875;NA;NA;NA;40414,6407656875;NA;NA;NA
jour;2025-09-20;38_6;38;2021;CPRC;41214,3547566569;NA;NA;NA;41229,0916108235;NA;NA;NA
jour;2025-09-20;38_6;38;2020;CPRC;39672,1177243333;NA;NA;NA;41091,2785576667;NA;NA;NA
jour;2025-09-19;38_5;38;2025;CPRC;44176,2292119859;46279,7941643336;48452,6993299167;47296,1389965878;44594,9486911526;46250,6983101669;49351,2445799167;47694,6819722823
jour;2025-09-19;38_5;38;2024;CPRC;44124,9818666596;NA;NA;NA;44259,6818666595;NA;NA;NA
jour;2025-09-19;38_5;38;2023;CPRC;43787,7539807707;NA;NA;NA;43708,1434391041;NA;NA;NA
jour;2025-09-19;38_5;38;2022;CPRC;44632,2186472500;NA;NA;NA;45115,9730639167;NA;NA;NA
jour;2025-09-19;38_5;38;2021;CPRC;45965,8942547709;NA;NA;NA;45954,3766297709;NA;NA;NA
jour;2025-09-19;38_5;38;2020;CPRC;44651,8447100417;NA;NA;NA;45975,9561683750;NA;NA;NA
jour;2025-09-18;38_4;38;2025;CPRC;44254,0208957637;46608,6654890492;48906,6431112291;47772,7384558213;44363,1229374304;46563,2900307159;50160,5729401250;48286,8659523491
jour;2025-09-18;38_4;38;2024;CPRC;44999,7070307081;NA;NA;NA;45118,8493223748;NA;NA;NA
jour;2025-09-18;38_4;38;2023;CPRC;44309,4726819374;NA;NA;NA;44537,2559527707;NA;NA;NA
jour;2025-09-18;38_4;38;2022;CPRC;45045,1355708750;NA;NA;NA;45551,4309458750;NA;NA;NA
jour;2025-09-18;38_4;38;2021;CPRC;46465,8601527622;NA;NA;NA;46497,7714444289;NA;NA;NA
jour;2025-09-18;38_4;38;2020;CPRC;45007,7950195833;NA;NA;NA;46684,0852279167;NA;NA;NA
jour;2025-09-17;38_3;38;2025;CPRC;44763,7917172081;46587,2367961817;49190,9910893333;47904,6339310114;44801,5318838748;46704,7233378483;51070,2738865417;48510,7741532337
jour;2025-09-17;38_3;38;2024;CPRC;45107,3143569026;NA;NA;NA;45316,0049819026;NA;NA;NA
jour;2025-09-17;38_3;38;2023;CPRC;44354,6861093957;NA;NA;NA;44696,1739635624;NA;NA;NA
jour;2025-09-17;38_3;38;2022;CPRC;44895,8204029166;NA;NA;NA;45344,1122362500;NA;NA;NA
jour;2025-09-17;38_3;38;2021;CPRC;46316,1732837005;NA;NA;NA;46356,1606170338;NA;NA;NA
jour;2025-09-17;38_3;38;2020;CPRC;45400,2469133125;NA;NA;NA;47324,0926424792;NA;NA;NA
jour;2025-09-16;38_2;38;2025;CPRC;44745,5416493817;46457,5874000228;48686,3658582917;47573,2428864714;44767,0394618817;46953,7938583562;50993,5121916250;48284,9785461936
jour;2025-09-16;38_2;38;2024;CPRC;44975,8537163609;NA;NA;NA;45414,6148205276;NA;NA;NA
jour;2025-09-16;38_2;38;2023;CPRC;44058,8113099166;NA;NA;NA;44447,3836224166;NA;NA;NA
jour;2025-09-16;38_2;38;2022;CPRC;44913,2392977500;NA;NA;NA;45363,8219644167;NA;NA;NA
jour;2025-09-16;38_2;38;2021;CPRC;46147,5779034403;NA;NA;NA;46135,3000076070;NA;NA;NA
jour;2025-09-16;38_2;38;2020;CPRC;45004,5878056250;NA;NA;NA;47025,3088472917;NA;NA;NA
jour;2025-09-15;38_1;38;2025;CPRC;44208,7083390692;45493,8124177702;47398,2804409375;46501,4948034568;44337,5507557359;46086,7887927702;49781,6762534375;47095,8874388735
jour;2025-09-15;38_1;38;2024;CPRC;43832,7580076595;NA;NA;NA;44834,4543409929;NA;NA;NA
jour;2025-09-15;38_1;38;2023;CPRC;42902,4258342499;NA;NA;NA;44067,3567925832;NA;NA;NA
jour;2025-09-15;38_1;38;2022;CPRC;43816,1322394583;NA;NA;NA;44125,1472394583;NA;NA;NA
jour;2025-09-15;38_1;38;2021;CPRC;45243,1186784921;NA;NA;NA;45202,1718243255;NA;NA;NA
jour;2025-09-15;38_1;38;2020;CPRC;44308,5417114583;NA;NA;NA;45685,9790864583;NA;NA;NA
jour;2025-09-14;37_7;37;2025;CPRC;38659,7499668262;38575,0172777626;39950,5922232917;39255,8476473539;38650,4610084928;38918,3598108541;42229,3763274583;39747,8552202706
jour;2025-09-14;37_7;37;2024;CPRC;38129,7325889513;NA;NA;NA;39739,7210889513;NA;NA;NA
jour;2025-09-14;37_7;37;2023;CPRC;37372,2153232708;NA;NA;NA;38717,7251357708;NA;NA;NA
jour;2025-09-14;37_7;37;2022;CPRC;37788,3345345000;NA;NA;NA;38155,5690553333;NA;NA;NA
jour;2025-09-14;37_7;37;2021;CPRC;38945,3990157300;NA;NA;NA;38924,2043698966;NA;NA;NA
jour;2025-09-14;37_7;37;2020;CPRC;37976,8508622083;NA;NA;NA;38652,6109038750;NA;NA;NA
jour;2025-09-13;37_6;37;2025;CPRC;39811,5209044234;40884,1499497339;42094,1470493542;41665,6760812627;39792,2804669234;41272,4488247339;43926,4846743542;42035,0105152905
jour;2025-09-13;37_6;37;2024;CPRC;39509,9142000624;NA;NA;NA;41299,4570750624;NA;NA;NA
jour;2025-09-13;37_6;37;2023;CPRC;39237,3568345416;NA;NA;NA;40266,4202095416;NA;NA;NA
jour;2025-09-13;37_6;37;2022;CPRC;39821,3555083958;NA;NA;NA;39793,7111333958;NA;NA;NA
jour;2025-09-13;37_6;37;2021;CPRC;40851,2797912261;NA;NA;NA;40921,1039370595;NA;NA;NA
jour;2025-09-13;37_6;37;2020;CPRC;40125,8994850000;NA;NA;NA;40648,9467350000;NA;NA;NA
jour;2025-09-12;37_5;37;2025;CPRC;44324,4999598956;46279,5124779719;47730,4228011458;47161,5100220592;44273,2254598956;46523,3414988052;48711,1208844792;47401,9802338648
jour;2025-09-12;37_5;37;2024;CPRC;43523,3127977707;NA;NA;NA;45382,5105686040;NA;NA;NA
jour;2025-09-12;37_5;37;2023;CPRC;43805,5576011457;NA;NA;NA;44470,9502053124;NA;NA;NA
jour;2025-09-12;37_5;37;2022;CPRC;44539,3239115625;NA;NA;NA;44627,1048073958;NA;NA;NA
jour;2025-09-12;37_5;37;2021;CPRC;45680,0355589854;NA;NA;NA;45754,7060798187;NA;NA;NA
jour;2025-09-12;37_5;37;2020;CPRC;44984,1196377083;NA;NA;NA;45643,2811585417;NA;NA;NA
jour;2025-09-11;37_4;37;2025;CPRC;44866,8333623817;47068,3328142186;48869,9065511458;47784,4353287322;44812,9226123817;47151,8894808852;49088,3078844792;48048,7722384544
jour;2025-09-11;37_4;37;2024;CPRC;44102,4905034373;NA;NA;NA;45104,7941701040;NA;NA;NA
jour;2025-09-11;37_4;37;2023;CPRC;44413,7268500207;NA;NA;NA;44909,0236000207;NA;NA;NA
jour;2025-09-11;37_4;37;2022;CPRC;44779,8720846042;NA;NA;NA;45476,2640429375;NA;NA;NA
jour;2025-09-11;37_4;37;2021;CPRC;46251,8086390678;NA;NA;NA;46592,3623057345;NA;NA;NA
jour;2025-09-11;37_4;37;2020;CPRC;45524,7379855833;NA;NA;NA;46184,5953397500;NA;NA;NA
jour;2025-09-10;37_3;37;2025;CPRC;44001,9374586039;46814,4137198333;49032,8641123125;47706,9845102671;43961,4595836039;47103,1018031721;49113,1580914792;48187,7745692949
jour;2025-09-10;37_3;37;2024;CPRC;44592,4140805276;NA;NA;NA;44710,4284555276;NA;NA;NA
jour;2025-09-10;37_3;37;2023;CPRC;44053,5917760624;NA;NA;NA;44909,9111302291;NA;NA;NA
jour;2025-09-10;37_3;37;2022;CPRC;44712,3207642292;NA;NA;NA;45985,5999725625;NA;NA;NA
jour;2025-09-10;37_3;37;2021;CPRC;46249,9055914701;NA;NA;NA;47049,0428206368;NA;NA;NA
jour;2025-09-10;37_3;37;2020;CPRC;45679,0078393750;NA;NA;NA;46093,7387352083;NA;NA;NA
jour;2025-09-09;37_2;37;2025;CPRC;44122,6250437011;46747,6196320179;47864,4084581042;47364,5392479197;44250,5192937011;46933,0257153513;48951,0891880417;47954,7862027808
jour;2025-09-09;37_2;37;2024;CPRC;44511,0713138332;NA;NA;NA;44359,0509596665;NA;NA;NA
jour;2025-09-09;37_2;37;2023;CPRC;43531,8302738541;NA;NA;NA;45207,3458780207;NA;NA;NA
jour;2025-09-09;37_2;37;2022;CPRC;44812,4683665000;NA;NA;NA;46161,9050748333;NA;NA;NA
jour;2025-09-09;37_2;37;2021;CPRC;46115,4957182311;NA;NA;NA;46953,5222807311;NA;NA;NA
jour;2025-09-09;37_2;37;2020;CPRC;45818,2462656458;NA;NA;NA;45841,2889948125;NA;NA;NA
jour;2025-09-08;37_1;37;2025;CPRC;43241,8750516526;45618,4932568909;46870,5707197083;46332,6340459165;43850,4589891526;45992,1352777242;47726,5319385625;46823,5062229999
jour;2025-09-08;37_1;37;2024;CPRC;43675,1797065554;NA;NA;NA;43557,8377898887;NA;NA;NA
jour;2025-09-08;37_1;37;2023;CPRC;42537,5695384999;NA;NA;NA;45089,9323926666;NA;NA;NA
jour;2025-09-08;37_1;37;2022;CPRC;44195,3266524583;NA;NA;NA;44759,4519857917;NA;NA;NA
jour;2025-09-08;37_1;37;2021;CPRC;45175,9212056803;NA;NA;NA;45536,0972681803;NA;NA;NA
jour;2025-09-08;37_1;37;2020;CPRC;44596,8509453958;NA;NA;NA;44444,5459245625;NA;NA;NA
jour;2025-09-07;36_7;36;2025;CPRC;38271,8541319096;38705,8956976875;39231,4722748542;39006,4476901243;38847,4973819096;38922,9369275545;39935,2742103542;39280,4242456799
jour;2025-09-07;36_7;36;2024;CPRC;38283,9892064165;NA;NA;NA;38246,0343314165;NA;NA;NA
jour;2025-09-07;36_7;36;2023;CPRC;36329,3935779167;NA;NA;NA;39391,7510362500;NA;NA;NA
jour;2025-09-07;36_7;36;2022;CPRC;38262,3644128959;NA;NA;NA;38302,1601420625;NA;NA;NA
jour;2025-09-07;36_7;36;2021;CPRC;38812,5891176355;NA;NA;NA;38951,7233468022;NA;NA;NA
jour;2025-09-07;36_7;36;2020;CPRC;38090,1980248750;NA;NA;NA;38037,6270248750;NA;NA;NA
jour;2025-09-06;36_6;36;2025;CPRC;40062,6665997151;40906,6309604155;41962,4914759375;41556,3488122965;40085,6470163818;40798,0684187488;42614,2156217708;41676,2606838242
jour;2025-09-06;36_6;36;2024;CPRC;40082,1144606665;NA;NA;NA;40075,7334606665;NA;NA;NA
jour;2025-09-06;36_6;36;2023;CPRC;38467,3227668958;NA;NA;NA;41468,6622460624;NA;NA;NA
jour;2025-09-06;36_6;36;2022;CPRC;40173,0297626250;NA;NA;NA;40096,0329501250;NA;NA;NA
jour;2025-09-06;36_6;36;2021;CPRC;40687,2139760605;NA;NA;NA;40955,3498927272;NA;NA;NA
jour;2025-09-06;36_6;36;2020;CPRC;39714,4411370000;NA;NA;NA;40185,9038661667;NA;NA;NA
